local time,activity,source activity,duration(s),distance(m),calories(kcal),steps,avg speed(m/s),max speed(m/s),avg heartrate,max heartrate,avg cadence,max cadence,avg power,max power,elevationgain(m)
2023-04-05 05:50:01,Treadmill Running,treadmill_running,3806.53,10243,794,0,2.69,0,0,0,0,0,0,0,0
2023-04-04 05:29:29,Weight Training,strength_training,4703.92,0,452,0,0,0,0,0,0,0,0,0,0
2023-04-03 12:32:27,Stair Climbing,stair_climbing,517.08,0,86,0,0,0,0,0,0,0,0,0,0
2023-04-03 07:01:36,Stair Climbing,stair_climbing,4177.08,0,684,0,0,0,0,0,0,0,0,0,0
2023-04-02 12:44:32,Walking,walking,1625.57,2351.92,156,0,1.45,0,0,0,0,0,0,0,0
2023-04-02 09:19:29,Treadmill Running,treadmill_running,3802.19,10152.19,747,0,2.67,0,0,0,0,0,0,0,0
2023-04-01 08:11:07,Stair Climbing,stair_climbing,5124.1,0,909,0,0,0,0,0,0,0,0,0,0
2023-03-31 12:20:22,Stair Climbing,stair_climbing,2289.57,0,430,0,0,0,0,0,0,0,0,0,0
2023-03-31 05:58:41,Weight Training,strength_training,2927,0,333,0,0,0,0,0,0,0,0,0,0
2023-03-31 05:54:58,Weight Training,strength_training,3154.97,0,357,0,0,0,0,0,0,0,0,0,0
2023-03-30 07:18:35,Stair Climbing,stair_climbing,2047.56,0,390,0,0,0,0,0,0,0,0,0,0
2023-03-30 06:30:18,Weight Training,strength_training,2508.4,0,200,0,0,0,0,0,0,0,0,0,0
2023-03-29 12:10:50,Stair Climbing,stair_climbing,2042.3,0,369,0,0,0,0,0,0,0,0,0,0
2023-03-29 05:32:06,Weight Training,strength_training,4509.38,0,454,0,0,0,0,0,0,0,0,0,0
2023-03-28 07:03:47,Stair Climbing,stair_climbing,4191.71,0,777,0,0,0,0,0,0,0,0,0,0
2023-03-27 12:13:11,Stair Climbing,stair_climbing,1989.31,0,335,0,0,0,0,0,0,0,0,0,0
2023-03-27 05:43:54,Weight Training,strength_training,5273,0,458,0,0,0,0,0,0,0,0,0,0
2023-03-26 12:39:31,Treadmill Running,treadmill_running,10654.44,28592.68,2145,0,2.68,0,0,0,0,0,0,0,0
2023-03-25 10:57:22,Stair Climbing,stair_climbing,4536.67,0,909,0,0,0,0,0,0,0,0,0,0
2023-03-24 12:27:27,Stair Climbing,stair_climbing,1989.56,0,369,0,0,0,0,0,0,0,0,0,0
2023-03-24 06:06:47,Weight Training,strength_training,4053.34,0,404,0,0,0,0,0,0,0,0,0,0
2023-03-23 12:05:25,Stair Climbing,stair_climbing,1989.48,0,375,0,0,0,0,0,0,0,0,0,0
2023-03-23 05:40:04,Weight Training,strength_training,5458.42,0,702,0,0,0,0,0,0,0,0,0,0
2023-03-22 12:00:27,Running,running,2087.41,5940.75,522,0,2.85,0,0,0,0,0,0,0,0
2023-03-22 05:51:17,Weight Training,strength_training,4717.99,0,456,0,0,0,101,141,0,0,0,0,0
2023-03-21 17:01:47,Walking,walking,4305.59,5961.73,433,7504,1.38,1.84,98,121,55,62,0,0,27
2023-03-21 05:37:35,Weight Training,strength_training,4737.19,0,401,0,0,0,94,134,0,0,0,0,0
2023-03-20 07:17:50,Stair Climbing,stair_climbing,2084.53,0,382,3688,0,1.45,120,133,51,61,0,0,0
2023-03-20 03:54:35,Weight Training,strength_training,6489,0,557,0,0,0,101,101,0,0,0,0,0
2023-03-19 13:50:39,Treadmill Running,treadmill_running,2250.52,5946.39,435,6352,2.64,3.02,113,138,77,85,0,0,0
2023-03-19 09:24:25,Weight Training,strength_training,5128.1,0,444,0,0,0,98,138,0,0,0,0,0
2023-03-18 10:35:01,Treadmill Running,treadmill_running,2226.27,5944.93,437,6128,2.67,3.17,130,162,83,94,0,0,0
2023-03-18 07:42:42,Weight Training,strength_training,4932,0,540,0,0,0,110,110,0,0,0,0,0
2023-03-18 07:40:02,Weight Training,strength_training,5150.47,0,552,0,0,0,109,144,0,0,0,0,0
2023-03-17 12:08:32,Treadmill Running,treadmill_running,2237.35,5949.85,440,6138,2.66,2.99,133,148,82,85,0,0,0
2023-03-17 05:30:49,Weight Training,strength_training,5409,0,566,0,0,0,108,108,0,0,0,0,0
2023-03-16 17:00:51,Walking,walking,3669,5228.95,319,6684,1.42,1.7,93,122,55,57,0,0,28
2023-03-16 11:31:37,Stair Climbing,stair_climbing,2889.62,0,533,5064,0,1.44,123,134,53,55,0,0,0
2023-03-16 05:49:29,Weight Training,strength_training,4448.3,0,484,0,0,0,106,143,0,0,0,0,0
2023-03-15 18:30:32,Treadmill Running,treadmill_running,591.1,1519.26,108,1602,2.57,2.74,135,145,82,87,0,0,0
2023-03-15 17:57:32,Walking,walking,1973.92,2969.53,156,3654,1.5,1.71,95,110,54,64,0,0,0
2023-03-15 12:01:23,Treadmill Running,treadmill_running,2018.08,5359.33,391,5544,2.66,2.82,131,157,83,86,0,0,0
2023-03-14 17:00:25,Walking,walking,4073.43,5971.99,438,7660,1.47,1.67,96,122,56,82,0,0,20
2023-03-14 03:59:24,Walking,walking,1872.53,2909,169,3444,1.55,1.58,106,114,52,60,0,0,0
2023-03-14 02:52:52,Treadmill Running,treadmill_running,3854.98,10375,910,11162,2.69,2.74,150,156,82,88,0,0,0
2023-03-13 12:06:17,Treadmill Running,treadmill_running,2309.7,6051.43,444,6340,2.62,2.84,132,145,82,87,0,0,0
2023-03-13 05:49:10,Weight Training,strength_training,4408,0,335,0,0,0,97,97,0,0,0,0,0
2023-03-12 10:48:24,Walking,walking,1244.3,1934.04,167,2378,1.55,1.77,99,111,58,64,0,0,0
2023-03-12 09:35:32,Treadmill Running,treadmill_running,3883.74,10290.68,747,10698,2.65,2.85,131,171,83,87,0,0,0
2023-03-11 18:29:58,Walking,walking,768.81,1178.76,62,1388,1.53,1.74,96,105,53,59,0,0,0
2023-03-11 17:36:24,Treadmill Running,treadmill_running,1943.42,5061.9,367,5376,2.61,2.87,130,139,83,88,0,0,0
2023-03-11 07:50:44,Weight Training,strength_training,5914,0,726,0,0,0,116,116,0,0,0,0,0
2023-03-10 17:03:37,Walking,walking,3948.22,5344.62,335,6684,1.35,1.95,90,113,52,58,0,0,24
2023-03-10 12:03:24,Walking,walking,2889.3,4274.21,286,5374,1.48,1.68,92,114,56,61,0,0,0
2023-03-10 05:41:42,Weight Training,strength_training,5174.63,0,423,0,0,0,97,130,0,0,0,0,0
2023-03-09 12:06:57,Stair Climbing,stair_climbing,2889.31,0,490,5016,0,1.51,116,129,52,55,0,0,0
2023-03-09 05:51:21,Weight Training,strength_training,5023.38,0,404,0,0,0,94,132,0,0,0,0,0
2023-03-08 17:04:34,Walking,walking,3501.15,5009.94,300,6324,1.43,1.7,90,117,54,59,0,0,21
2023-03-08 12:02:54,Walking,walking,2890.39,4496.02,275,5332,1.56,1.82,89,106,53,61,0,0,0
2023-03-08 05:40:12,Weight Training,strength_training,5648,0,524,0,0,0,103,103,0,0,0,0,0
2023-03-07 12:20:09,Stair Climbing,stair_climbing,2889.56,0,484,5030,0,1.55,115,131,52,56,0,0,0
2023-03-07 06:03:49,Weight Training,strength_training,5028.38,0,392,0,0,0,93,139,0,0,0,0,0
2023-03-06 19:39:12,Stair Climbing,stair_climbing,669.81,0,131,1226,0,1.49,130,139,54,57,0,0,0
2023-03-06 16:58:46,Walking,walking,3666.19,5302.01,376,6700,1.45,1.75,95,125,55,57,0,0,26
2023-03-05 10:36:15,Walking,walking,2221.11,3449.1,196,4218,1.55,1.73,89,96,57,65,0,0,0
2023-03-05 08:47:27,Walking,walking,2109.31,3356.08,179,4038,1.59,1.78,85,92,57,65,0,0,0
2023-03-05 08:06:34,Walking,walking,1706.52,2724.93,146,3224,1.6,1.78,94,102,57,117,0,0,0
2023-03-05 07:14:04,Stair Climbing,stair_climbing,2889.24,0,490,5128,0,1.5,117,130,53,61,0,0,0
2023-03-04 13:20:37,Walking,walking,2325,3513.03,214,4324,1.51,1.69,90,114,56,59,0,0,0
2023-03-04 12:27:58,Walking,walking,1676.6,2567.27,158,3164,1.53,1.71,83,111,56,58,0,0,0
2023-03-04 11:28:46,Walking,walking,978.63,1615.56,91,1894,1.65,1.79,103,112,56,60,0,0,0
2023-03-04 10:45:48,Treadmill Running,treadmill_running,1902.58,5064.33,365,5236,2.66,2.85,123,134,83,87,0,0,0
2023-03-04 08:48:49,Weight Training,strength_training,5278.29,0,423,0,0,0,92,136,0,0,0,0,0
2023-03-03 12:02:16,Walking,walking,2889.48,4336.36,226,5396,1.5,1.73,94,108,54,60,0,0,0
2023-03-03 05:39:54,Weight Training,strength_training,3856,0,358,0,0,0,104,104,0,0,0,0,0
2023-03-03 05:34:38,Weight Training,strength_training,4164.35,0,387,0,0,0,103,139,0,0,0,0,0
2023-03-02 12:04:37,Stair Climbing,stair_climbing,2889.56,0,519,5068,0,1.47,122,134,52,57,0,0,0
2023-03-02 06:00:33,Weight Training,strength_training,3980.6,0,353,0,0,0,98,138,0,0,0,0,0
2023-03-01 17:01:16,Walking,walking,3717.92,5362.64,353,6908,1.44,1.69,81,103,57,62,0,0,18
2023-03-01 12:03:34,Walking,walking,1989.44,2986.93,227,3556,1.5,1.64,90,97,51,59,0,0,0
2023-03-01 05:41:01,Weight Training,strength_training,5067.46,0,475,0,0,0,104,134,0,0,0,0,0
2023-02-28 17:42:09,Walking,walking,1208.56,1833.16,102,2074,1.52,1.72,94,108,47,59,0,0,0
2023-02-28 12:27:24,Walking,walking,447.65,671.74,49,818,1.5,1.66,103,114,52,58,0,0,0
2023-02-28 12:15:20,Stair Climbing,stair_climbing,723.05,0,113,1244,0,1.44,110,117,50,53,0,0,0
2023-02-28 05:47:38,Weight Training,strength_training,3519,0,360,0,0,0,108,108,0,0,0,0,0
2023-02-27 17:02:32,Walking,walking,3558.99,5015.14,334,6366,1.41,1.65,83,95,55,57,0,0,26
2023-02-27 12:02:08,Walking,walking,1929.47,2985.44,205,3680,1.55,1.8,86,95,55,60,0,0,0
2023-02-27 05:33:11,Weight Training,strength_training,5306.46,0,414,0,0,0,93,135,0,0,0,0,0
2023-02-26 14:51:17,Walking,walking,1629.5,2376.1,170,2970,1.46,1.63,93,116,55,70,0,0,0
2023-02-26 13:24:51,Walking,walking,2169.36,3227.06,216,3964,1.49,1.7,82,93,54,58,0,0,0
2023-02-26 09:09:27,Stair Climbing,stair_climbing,2677.79,0,404,4540,0,1.5,108,116,51,55,0,0,0
2023-02-26 08:10:10,Stair Climbing,stair_climbing,3144.33,0,524,5206,0,2.35,116,131,49,55,0,0,0
2023-02-25 13:59:45,Stair Climbing,stair_climbing,2229.39,0,362,3482,0,12.91,113,125,45,52,0,0,0
2023-02-25 12:01:49,Walking,walking,3870.15,5940.63,320,6870,1.53,1.76,87,96,53,57,0,0,0
2023-02-25 11:44:51,Walking,walking,924.69,1488.72,85,1686,1.61,1.75,87,103,53,58,0,0,0
2023-02-24 19:31:53,Stair Climbing,stair_climbing,1309.39,0,215,2252,0,1.36,114,122,51,54,0,0,0
2023-02-24 05:28:08,Weight Training,strength_training,4704.21,0,373,0,0,0,96,133,0,0,0,0,0
2023-02-23 17:46:26,Walking,walking,2055.38,3007.92,226,3798,1.46,1.71,86,104,55,58,0,0,0
2023-02-23 11:58:00,Walking,walking,2928.34,4187.19,229,5338,1.43,1.5,86,96,54,57,0,0,0
2023-02-23 05:24:22,Weight Training,strength_training,5435,0,609,0,0,0,111,111,0,0,0,0,0
2023-02-22 18:29:46,Walking,walking,1809.4,2616.48,131,3272,1.45,1.67,80,106,54,57,0,0,0
2023-02-22 07:17:33,Stair Climbing,stair_climbing,1929.78,0,307,3196,0,1.35,111,126,48,54,0,0,0
2023-02-22 05:32:55,Weight Training,strength_training,4923,0,398,0,0,0,99,99,0,0,0,0,0
2023-02-21 17:16:43,Walking,walking,1929.67,2779.19,164,3468,1.44,1.53,81,102,53,57,0,0,0
2023-02-21 11:59:59,Walking,walking,2833.6,4120.11,257,5098,1.45,1.7,89,115,53,57,0,0,17
2023-02-21 05:30:20,Weight Training,strength_training,5568.37,0,530,0,0,0,100,137,0,0,0,0,0
2023-02-20 09:59:36,Walking,walking,2349.56,3718.28,203,4454,1.58,1.79,86,92,57,61,0,0,0
2023-02-20 09:39:08,Walking,walking,1115.51,1730.96,138,1972,1.55,1.79,94,107,48,60,0,0,0
2023-02-20 07:22:40,Weight Training,strength_training,6748.5,0,777,0,0,0,111,146,0,0,0,0,0
2023-02-19 17:01:00,Walking,walking,4064.33,5938.27,314,7570,1.46,2.11,89,110,56,59,0,0,21
2023-02-19 09:57:55,Walking,walking,819.54,1241.36,69,1506,1.51,1.73,88,109,47,58,0,0,0
2023-02-19 09:32:57,Stair Climbing,stair_climbing,1488.32,0,213,2434,0,1.44,103,112,43,54,0,0,0
2023-02-19 08:55:45,Stair Climbing,stair_climbing,1989.38,0,307,3482,0,1.42,109,116,52,59,0,0,0
2023-02-19 07:32:53,Weight Training,strength_training,3767.1,0,309,0,0,0,101,139,0,0,0,0,0
2023-02-18 08:09:35,Stair Climbing,stair_climbing,5949.19,0,1009,10070,0,1.42,115,126,51,56,0,0,0
2023-02-17 17:34:30,Walking,walking,1383.23,1721.25,90,2196,1.24,1.52,102,121,55,58,0,0,0
2023-02-17 17:01:19,Walking,walking,1681.5,2399.3,122,4234,1.43,1.61,84,95,56,62,0,0,10
2021-06-25 06:16:42,Running,running,4105.58,10473.92,847,11558,2.55,2.99,162,188,84,88,0,0,34
2021-06-24 06:34:42,Running,running,4720.4,10525.77,748,12708,2.23,3.03,141,167,81,88,0,0,29
2021-06-23 06:15:59,Running,running,4438.38,11818.52,961,12674,2.66,3.17,164,187,86,90,0,0,28
2020-09-09 07:33:22,Walking,walking,2152.44,3919.68,250,4358,1.82,2.8,109,125,60,77,0,0,2
2020-09-09 06:46:34,Running,running,2706.79,6699.98,431,6912,2.47,3.07,135,161,77,88,0,0,26
2020-09-09 06:28:47,Walking,walking,1025.74,1790,114,2042,1.75,2.96,105,128,60,79,0,0,6
2020-09-08 18:47:45,Indoor Cycling,indoor_cycling,5574.37,37723.02,555,0,6.77,0,119,135,0,0,0,0,0
2020-09-07 18:26:08,Indoor Cycling,indoor_cycling,1030.59,0,149,0,0,0,126,132,0,0,0,0,0
2020-09-07 17:10:42,Walking,walking,1793.03,2661.86,161,3340,1.49,1.89,112,123,55,60,0,0,4
2020-09-07 16:06:23,Indoor Cycling,indoor_cycling,3518.19,25443.73,423,0,7.23,0,125,133,0,0,0,0,0
2020-09-07 09:32:49,Weight Training,strength_training,933.78,0,97,38,0,0,111,135,0,0,0,0,0
2020-09-06 07:24:47,Walking,walking,3601.86,6611.59,425,7398,1.84,2.93,106,166,61,86,0,0,15
2020-09-06 06:37:31,Running,running,2706.31,7644.95,522,7704,2.83,4.41,151,167,85,88,0,0,17
2020-09-06 06:19:44,Walking,walking,1037.63,1766.07,107,2050,1.7,2.04,106,118,58,62,0,0,6
2020-09-05 17:07:42,Walking,walking,2085.01,2993.76,188,3762,1.44,17.42,121,131,53,61,0,0,6
2020-09-05 11:12:03,Walking,walking,12666.89,16876.92,1261,21566,1.33,1.93,125,156,48,64,0,0,636
2020-09-05 09:16:51,Walking,walking,1139.58,1368.92,106,1736,1.2,1.63,99,112,44,59,0,0,42
2020-09-04 07:40:21,Walking,walking,1859.43,3317.42,202,3796,1.78,17.01,109,132,61,119,0,0,2
2020-09-04 06:29:06,Running,running,4206.32,11146.22,812,11472,2.65,3.14,157,187,82,87,0,0,41
2020-09-04 06:15:33,Walking,walking,777.09,1263.82,73,1562,1.63,2.12,109,126,60,63,0,0,2
2020-09-03 17:00:36,Walking,walking,1753.9,2713.73,163,3322,1.55,1.85,113,126,56,61,0,0,16
2020-09-03 07:01:43,Walking,walking,4542.41,8332.69,529,9362,1.83,2.75,93,147,62,84,0,0,21
2020-09-03 06:31:39,Running,running,1726.54,4836.66,342,4788,2.8,3.61,159,178,84,89,0,0,11
2020-09-03 06:13:50,Walking,walking,1022.61,1795.66,108,2048,1.76,2.68,112,130,60,80,0,0,6
2020-09-02 06:39:42,Indoor Cycling,indoor_cycling,5286.83,39300.18,602,0,7.43,0,126,139,0,0,0,0,0
2020-09-02 06:22:09,Weight Training,strength_training,847.41,0,64,14,0,0,96,118,0,0,0,0,0
2020-09-01 16:59:06,Walking,walking,1744.32,2672.32,164,3288,1.53,1.83,118,128,56,62,0,0,4
2020-09-01 07:22:48,Walking,walking,2647.72,4715.3,312,5364,1.78,2.21,116,162,60,67,0,0,9
2020-09-01 07:13:37,Running,running,525.17,1420.36,111,1480,2.7,2.82,167,175,84,86,0,0,4
2020-09-01 06:33:09,Running,running,2405.53,6717.57,516,6788,2.79,3.05,162,172,85,86,0,0,17
2020-09-01 06:21:27,Running,running,542.18,1532.71,100,1368,2.83,3.7,149,177,76,89,0,0,23
2020-09-01 06:04:46,Walking,walking,951.82,1604.93,100,1900,1.69,2.03,104,117,60,63,0,0,7
2020-08-31 06:27:39,Indoor Cycling,indoor_cycling,6354.26,47057.22,701,0,7.41,0,125,153,0,0,0,0,0
2020-08-31 06:09:04,Weight Training,strength_training,805.69,0,51,24,0,0,89,117,0,0,0,0,0
2020-08-30 17:02:14,Walking,walking,2575.47,3946.67,247,4894,1.53,7.78,124,132,56,77,0,0,15
2020-08-30 06:58:42,Walking,walking,5555.6,10066.4,642,11378,1.81,2.28,102,171,61,67,0,0,25
2020-08-30 06:33:07,Running,running,1502.63,5036.65,334,4380,3.35,3.84,171,188,87,89,0,0,7
2020-08-30 06:15:06,Walking,walking,951.85,1622.89,98,1942,1.71,2.09,106,115,61,64,0,0,7
2020-08-29 07:36:12,Walking,walking,12900.57,16461.12,1224,21450,1.28,2.36,104,146,46,80,0,0,599
2020-08-28 07:22:12,Walking,walking,2542.02,4586.26,287,5168,1.8,2.57,97,134,61,84,0,0,2
2020-08-28 06:36:46,Running,running,2405.37,6587.68,492,6740,2.74,3.03,157,183,84,86,0,0,24
2020-08-28 06:12:14,Running,running,1182.92,2961.56,150,2784,2.5,3.75,108,145,70,90,0,0,6
2020-08-28 06:01:32,Walking,walking,623.47,1004.91,61,1248,1.61,2.19,90,98,60,63,0,0,2
2020-08-27 17:01:54,Walking,walking,2012.74,2974.74,192,3714,1.48,2.71,120,136,54,80,0,0,6
2020-08-27 06:31:53,Indoor Cycling,indoor_cycling,5760.99,41907.32,686,0,7.27,0,129,152,0,0,0,0,0
2020-08-27 06:08:08,Weight Training,strength_training,761.76,0,66,60,0,0,101,122,0,0,0,0,0
2020-08-26 07:15:56,Walking,walking,3534.79,6443.8,409,7240,1.82,2.27,106,162,61,65,0,0,15
2020-08-26 06:34:25,Running,running,2403.58,6760.42,521,6780,2.81,3.18,165,181,85,88,0,0,19
2020-08-26 06:15:53,Walking,walking,1009.91,1698.21,104,1998,1.68,1.97,99,111,59,63,0,0,4
2020-08-25 17:19:21,Walking,walking,2555.84,3932.65,246,4840,1.54,2.39,121,132,56,82,0,0,9
2020-08-25 07:15:11,Walking,walking,3852.18,6807.04,436,7760,1.77,3.01,97,149,61,85,0,0,19
2020-08-25 06:26:04,Running,running,2859.93,7578.76,486,7264,2.65,3.82,144,178,76,91,0,0,19
2020-08-25 06:12:01,Walking,walking,817.99,1344.69,82,1612,1.64,1.86,108,120,58,61,0,0,2
2020-08-24 17:22:12,Walking,walking,2438.85,3855.1,267,4404,1.58,2.26,115,128,53,66,0,0,10
2020-08-24 07:00:46,Indoor Cycling,indoor_cycling,4511.78,32444.38,527,0,7.19,0,124,134,0,0,0,0,0
2020-08-24 06:34:50,Weight Training,strength_training,870.57,0,53,54,0,0,87,118,0,0,0,0,0
2020-08-23 17:21:25,Walking,walking,2322.93,3686.85,227,4528,1.59,2.04,118,127,58,63,0,0,9
2020-08-23 07:17:11,Walking,walking,4354.62,7781.36,498,8870,1.79,9.22,107,152,61,66,0,0,13
2020-08-23 06:36:36,Running,running,2405.41,6774.39,492,6802,2.82,3.03,155,170,85,87,0,0,21
2020-08-23 06:18:35,Walking,walking,1029.08,1709.01,107,2042,1.66,1.95,101,123,59,64,0,0,4
2020-08-22 07:34:28,Walking,walking,9606.84,11588.31,986,15336,1.21,1.69,121,168,44,80,0,0,450
2020-08-21 17:07:02,Walking,walking,1927.74,2947.49,186,3626,1.53,1.96,116,149,56,59,0,0,4
2020-08-21 07:19:12,Walking,walking,2920.67,5177.68,347,5920,1.77,2.67,123,167,61,83,0,0,34
2020-08-21 06:14:20,Running,running,3605.58,9586.55,774,9846,2.66,2.95,167,186,82,86,0,0,99
2020-08-21 06:00:36,Walking,walking,795.15,1276.85,80,1572,1.61,1.96,117,128,59,63,0,0,2
2020-08-20 20:21:32,Indoor Cycling,indoor_cycling,684.17,0,81,0,0,0,113,118,0,0,0,0,0
2020-08-20 06:48:59,Indoor Cycling,indoor_cycling,5408.06,38753,610,0,7.17,0,124,137,0,0,0,0,0
2020-08-20 06:28:05,Weight Training,strength_training,689.03,0,65,20,0,0,103,127,0,0,0,0,0
2020-08-19 17:06:43,Walking,walking,1200.5,1736.66,107,2220,1.45,2.43,112,129,54,116,0,0,4
2020-08-19 07:28:32,Walking,walking,2925.98,5340.06,348,5998,1.83,2.48,110,147,61,83,0,0,9
2020-08-19 06:47:58,Running,running,2402.46,6657.37,470,6750,2.77,2.98,150,161,84,86,0,0,15
2020-08-19 06:29:00,Walking,walking,852.88,1448.68,92,1680,1.4,2.12,104,136,59,62,0,0,2
2020-08-18 07:31:22,Walking,walking,2869.91,5386.26,355,6008,1.88,3.02,124,162,63,87,0,0,7
2020-08-18 07:28:44,Running,running,142.98,406.51,28,406,2.84,3.36,154,161,83,87,0,0,11
2020-08-18 06:52:42,Running,running,2105.94,5603.59,393,5524,2.66,3.69,145,168,79,88,0,0,13
2020-08-18 06:47:33,Walking,walking,289.01,462.36,26,562,1.6,1.84,101,106,57,62,0,0,2
2020-08-17 17:20:11,Walking,walking,2839.5,4224.71,268,5302,1.49,2.08,112,124,56,60,0,0,20
2020-08-17 07:03:53,Indoor Cycling,indoor_cycling,4388.76,30899.41,485,0,7.04,0,121,131,0,0,0,0,0
2020-08-17 06:37:00,Weight Training,strength_training,872.75,0,77,36,0,0,100,123,0,0,0,0,0
2020-08-16 10:47:39,Indoor Cycling,indoor_cycling,2605.09,17992.47,345,0,7.07,0,127,134,0,0,0,0,0
2020-08-16 06:06:40,Walking,walking,1149.28,2054.48,131,2368,1.79,2.03,118,136,62,65,0,0,0
2020-08-16 05:15:26,Running,running,2404.09,6002.51,496,6390,2.5,3.04,159,187,80,86,0,0,17
2020-08-16 05:08:14,Walking,walking,403.86,668.31,40,782,1.65,1.83,96,104,57,60,0,0,0
2020-08-15 17:05:40,Walking,walking,2019.88,2962.04,238,3730,1.47,1.88,129,143,55,82,0,0,6
2020-08-15 08:32:36,Hiking,hiking,17109.2,19823.07,2091,26610,1.16,2.03,139,174,41,82,0,0,897
2020-08-14 07:17:42,Walking,walking,3229.24,5706.46,382,6532,1.77,2.69,108,171,60,82,0,0,10
2020-08-14 06:17:11,Running,running,3606.11,9317.69,734,9764,2.58,3,154,171,81,85,0,0,26
2020-08-14 06:03:20,Walking,walking,802.96,1336.23,82,1588,1.66,1.97,94,105,59,63,0,0,4
2020-08-13 17:13:00,Walking,walking,1974.17,2931.24,180,3704,1.49,7,104,125,56,59,0,0,6
2020-08-13 06:34:20,Indoor Cycling,indoor_cycling,5574.19,40523.28,646,0,7.27,0,123,134,0,0,0,0,0
2020-08-13 06:16:20,Weight Training,strength_training,781.57,0,58,60,0,0,92,104,0,0,0,0,0
2020-08-12 07:22:37,Walking,walking,3301.35,5798.76,370,6668,1.76,2.15,106,150,61,65,0,0,11
2020-08-12 06:41:38,Running,running,2406.54,6292.53,507,6456,2.62,3.34,156,178,81,87,0,0,17
2020-08-12 06:39:47,Walking,walking,71.27,147.33,8,142,2.07,2.87,112,116,57,63,0,0,0
2020-08-12 06:30:10,Running,running,545.59,1555.98,99,1370,2.85,3.72,138,164,76,89,0,0,2
2020-08-12 06:11:25,Walking,walking,1099.81,1886.99,119,2204,1.72,2.37,109,125,59,65,0,0,6
2020-08-11 17:14:00,Walking,walking,2747.45,4237.58,266,5230,1.54,2,119,131,57,79,0,0,10
2020-08-11 06:54:11,Indoor Cycling,indoor_cycling,4745.44,34697.46,605,0,7.31,0,126,146,0,0,0,0,0
2020-08-11 06:41:33,Walking,walking,516.44,896.12,59,1028,1.74,2.02,120,131,59,62,0,0,0
2020-08-11 06:32:05,Running,running,546.67,1523.25,104,1348,2.79,4.09,146,174,74,121,0,0,5
2020-08-11 06:16:08,Weight Training,strength_training,728,0,77,48,0,0,106,128,0,0,0,0,0
2020-08-08 06:59:37,Walking,walking,4917.03,8622.96,602,9936,1.75,2.18,126,149,60,65,0,0,23
2020-08-08 06:24:02,Running,running,2104.75,5952.46,454,5924,2.83,3.3,155,173,84,86,0,0,11
2020-08-08 06:06:06,Walking,walking,1032.25,1799.22,115,2056,1.74,2.05,111,122,60,66,0,0,4
2020-08-05 06:34:48,Indoor Cycling,indoor_cycling,5400,37014.91,1127,0,6.85,0,0,0,0,0,0,0,0
2020-05-09 16:31:36,Indoor Cycling,indoor_cycling,3689.39,0,549,0,0,0,132,140,0,0,0,0,0
2020-05-09 14:45:48,Walking,walking,4437.52,8240.98,744,9152,1.86,2.35,138,151,61,70,0,0,19
2020-05-08 17:03:48,Walking,walking,3145.59,5587.94,278,6330,1.78,1.98,84,114,60,64,0,0,15
2020-05-08 16:21:03,Indoor Cycling,indoor_cycling,2396.24,0,401,0,0,0,129,138,0,0,0,0,0
2020-05-08 13:10:38,Walking,walking,3601.73,7225.55,623,7842,2.01,3.38,131,159,64,85,0,0,18
2020-05-08 06:51:15,Indoor Cycling,indoor_cycling,6832.87,49149.37,1056,0,7.19,0,134,147,0,0,0,0,0
2020-05-07 12:08:06,Walking,walking,3602.11,7069.85,414,7768,1.96,2.48,99,110,63,68,0,0,17
2020-04-25 18:08:19,Indoor Cycling,indoor_cycling,3773.13,0,545,0,0,0,123,140,0,0,0,0,0
2020-04-25 17:09:37,Walking,walking,3107.77,5015.05,207,6008,1.61,1.92,83,120,57,64,0,0,11
2020-02-05 20:43:10,Walking,walking,3684.83,7191.33,475,7772,1.95,2.33,97,117,62,84,0,0,10
2020-02-05 17:42:45,Indoor Cycling,indoor_cycling,7552.95,0,1191,0,0,0,136,146,0,0,0,0,0
2020-01-28 03:26:17,Treadmill Running,treadmill_running,5549.68,15594.71,1053,15044,2.81,3.68,154,186,81,89,0,0,0
2019-11-13 13:39:17,Indoor Cycling,indoor_cycling,3605.31,0,200,0,0,0,122,191,0,0,0,0,0
2019-11-13 05:58:12,Weight Training,strength_training,2530.97,0,150,1760,0,0,88,131,0,0,0,0,0
2019-11-12 14:06:54,Indoor Cycling,indoor_cycling,3601.16,0,200,0,0,0,105,133,0,0,0,0,0
2019-11-11 13:11:56,Indoor Cycling,indoor_cycling,3608.87,0,191,0,0,0,124,152,0,0,0,0,0
2019-11-11 06:15:06,Weight Training,strength_training,3198.48,0,272,1532,0,0,104,137,0,0,0,0,0
2019-11-10 05:56:34,Treadmill Running,treadmill_running,12684.39,30577.7,1414,30336,2.41,3.96,119,174,71,87,0,0,0
2019-11-09 07:48:13,Walking,walking,16583.24,25375.22,1335,30740,1.53,1.88,90,144,55,60,0,0,94
2019-11-08 15:42:52,Indoor Cycling,indoor_cycling,3600.57,0,200,0,0,0,104,137,0,0,0,0,0
2019-11-08 05:14:27,Weight Training,strength_training,2873.03,0,129,1710,0,0,81,122,0,0,0,0,0
2019-11-07 15:05:51,Indoor Cycling,indoor_cycling,3602.74,0,165,0,0,0,96,118,0,0,0,0,0
